MKey,NTSBNumber,Report,EventDate,City,StateOrRegion,Country,Latitude,Longitude,FatalInjuries,SeriousInjuries,InjuryLevel
97709,GAA18CA395,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97709/pdf,7/5/2018,San Carlos,California,United States,37.515277,-122.250274,,,Non-Fatal
97710,GAA18CA396,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97710/pdf,7/8/2018,San Luis Obispo,California,United States,35.23722,-120.642501,,,Non-Fatal
97711,GAA18CA397,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97711/pdf,7/4/2018,Lewiston,Illinois,United States,40.346111,-90.168052,,,Non-Fatal
97712,GAA18CA398,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97712/pdf,7/7/2018,Palmer,Alaska,United States,61.566944,-148.550277,,,Non-Fatal
97714,GAA18CA400,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97714/pdf,7/6/2018,WAUNAKEE,Wisconsin,United States,43.169998,-88.470001,,,Non-Fatal
97715,GAA18CA402,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97715/pdf,6/27/2018,ROLLA,Missouri,United States,38.127498,-91.769447,,,Non-Fatal
97716,GAA18CA403,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97716/pdf,7/7/2018,CORSICANA,Texas,United States,32.028888,-96.396942,,,Non-Fatal
97719,WPR18LA189,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97719/pdf,7/9/2018,Colusa,California,United States,39.214443,-122.009445,,,Non-Fatal
97720,GAA18CA404,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97720/pdf,7/9/2018,Cut Bank,Montana,United States,48.608333,-112.376113,,,Non-Fatal
97721,GAA18CA405,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97721/pdf,7/6/2018,Dixie,Idaho,United States,45.514167,-115.442779,,,Non-Fatal
97722,GAA18CA406,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97722/pdf,7/9/2018,Fort Lauderdale,Florida,United States,26.197221,-80.170829,,,Non-Fatal
97723,GAA18CA407,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97723/pdf,7/1/2018,Mackinac Island,Michigan,United States,45.863334,-84.644165,,,Non-Fatal
97724,GAA18CA408,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97724/pdf,7/9/2018,Rulo,Nebraska,United States,40.02,-95.43,,,Non-Fatal
97726,ANC18CA052,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97726/pdf,6/30/2018,Chugiak,Alaska,United States,61.420555,-149.500549,,,Non-Fatal
97727,GAA18CA410,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97727/pdf,7/1/2018,Pantego,North Carolina,United States,35.607498,-76.778335,,,Non-Fatal
97728,GAA18CA411,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97728/pdf,4/21/2018,Marietta,South Carolina,United States,35.023612,-82.542778,,,Non-Fatal
97729,ERA18LA188,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97729/pdf,7/9/2018,Section,Alabama,United States,34.52222,-85.986389,1,,Fatal
97730,WPR18LA190,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97730/pdf,7/7/2018,Tacoma,Washington,United States,47.272499,-122.576667,,,Non-Fatal
97731,CEN18FA262,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97731/pdf,7/10/2018,Moriarty,New Mexico,United States,34.978054,-106,1,,Fatal
97732,CEN18FA263,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97732/pdf,7/11/2018,Wheatley,Arkansas,United States,34.946945,-91.114166,1,,Fatal
97734,GAA18CA412,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97734/pdf,6/29/2018,Spencer,Iowa,United States,43.165554,-95.202774,,,Non-Fatal
97739,GAA18CA413,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97739/pdf,7/9/2018,Dallas,Texas,United States,32.684444,-96.872779,,,Non-Fatal
97742,ERA18FA189,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97742/pdf,7/12/2018,Plainville,Connecticut,United States,41.683887,-72.870002,1,,Fatal
97743,ERA18LA190,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97743/pdf,7/11/2018,Passadumkeag,Maine,United States,45.186389,-68.568885,,,Non-Fatal
97744,GAA18CA414,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97744/pdf,7/5/2018,Moneta,Virginia,United States,37.107776,-79.592498,,,Non-Fatal
97745,GAA18CA415,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97745/pdf,7/10/2018,De Land,Illinois,United States,40.109722,-88.683052,,,Non-Fatal
97748,WPR18TA192,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97748/pdf,7/10/2018,Goldfield,Nevada,United States,37.64389,-117.364997,,1,Non-Fatal
97749,GAA18CA416,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97749/pdf,6/30/2018,Malone,New York,United States,44.85361,-74.328887,,,Non-Fatal
97750,GAA18CA417,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97750/pdf,6/30/2018,Shelter Island,New York,United States,41.071666,-72.326667,,,Non-Fatal
97751,GAA18CA418,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97751/pdf,7/10/2018,Houston,Texas,United States,30.061111,-95.55278,,,Non-Fatal
97752,CEN18FA265,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97752/pdf,7/12/2018,Rhome,Texas,United States,33.100555,-97.426391,1,,Fatal
97753,GAA18CA419,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97753/pdf,6/30/2018,Panama City,Florida,United States,30.3525,-85.84111,,,Non-Fatal
97754,WPR18LA193,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97754/pdf,7/12/2018,Ontario,Oregon,United States,44.028888,-117.017776,,,Non-Fatal
97755,WPR18LA194,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97755/pdf,6/29/2018,Salisbury,North Carolina,United States,35.645832,-80.520278,,,Non-Fatal
97758,WPR18FA195,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97758/pdf,7/13/2018,Deer Park,Washington,United States,47.941112,-117.626388,3,,Fatal
97759,GAA18CA420,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97759/pdf,6/29/2018,Hudson,New York,United States,42.291389,-73.710281,,,Non-Fatal
97760,GAA18CA421,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97760/pdf,7/11/2018,Lincoln,Illinois,United States,40.195556,-89.304168,,,Non-Fatal
97761,CEN18FA267,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97761/pdf,7/15/2018,La Porte,Texas,United States,29.674444,-95.056388,2,,Fatal
97762,WPR18LA196,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97762/pdf,7/14/2018,Rosamond,California,United States,34.868888,-118.207221,,,Non-Fatal
97767,GAA18CA422,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97767/pdf,7/15/2018,Palmer,Alaska,United States,61.595001,-149.088607,,,Non-Fatal
97768,ERA18LA191,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97768/pdf,7/13/2018,Geneseo,New York,United States,42.79861,-77.842498,,1,Non-Fatal
97769,CEN18LA269,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97769/pdf,7/15/2018,Franklin,Indiana,United States,39.426387,-86.058334,,1,Non-Fatal
97772,WPR18LA197,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97772/pdf,7/12/2018,Tolani Lake,Arizona,United States,35.318054,-110.660003,,,Non-Fatal
97785,GAA18CA423,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97785/pdf,7/15/2018,Lowville,New York,United States,43.766944,-75.60028,,,Non-Fatal
97788,ERA18LA192,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97788/pdf,7/14/2018,Stewartstown,Pennsylvania,United States,39.796112,-76.646942,,,Non-Fatal
97794,CEN18LA270,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97794/pdf,7/13/2018,Bismarck,Illinois,United States,40.2425,-87.567222,,1,Non-Fatal
97795,CEN18LA271,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97795/pdf,7/14/2018,Lexington,Texas,United States,30.391666,-97.108329,,,Non-Fatal
97796,ANC18CA054,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97796/pdf,7/16/2018,Manley Hot Springs,Alaska,United States,64.988891,-150.646942,,,Non-Fatal
97797,CEN18LA272,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97797/pdf,7/16/2018,Odessa,Texas,United States,31.9225,-102.388053,,,Non-Fatal
97798,ERA18TA193,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97798/pdf,7/14/2018,Arecibo,Puerto Rico,United States,18.455278,-66.663055,,1,Non-Fatal
97799,GAA18CA424,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97799/pdf,7/16/2018,New Castle,Indiana,United States,39.564723,-85.235557,,,Non-Fatal
97801,CEN18LA274,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97801/pdf,7/11/2018,Lakeview,Arkansas,United States,36.348888,-92.555831,,1,Non-Fatal
97803,WPR18FA198,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97803/pdf,7/17/2018,Truckee,California,United States,39.301944,-120.125274,2,1,Fatal
97804,GAA18CA425,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97804/pdf,7/13/2018,Batavia,Ohio,United States,39.078887,-84.209724,,,Non-Fatal
97805,GAA18CA426,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97805/pdf,7/14/2018,Dayton,Ohio,United States,39.58889,-84.224723,,,Non-Fatal
97806,ERA18FA194,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97806/pdf,7/17/2018,Miami,Florida,United States,25.757778,-80.556945,4,,Fatal
97807,CEN18LA275,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97807/pdf,7/12/2018,Orient,Ohio,United States,39.805831,-83.152221,,,Non-Fatal
97808,GAA18CA427,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97808/pdf,7/16/2018,Hollywood,Florida,United States,26.002222,-80.239997,,,Non-Fatal
97809,CEN18LA276,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97809/pdf,7/17/2018,Katy,Texas,United States,29.868055,-95.794998,,,Non-Fatal
97813,CEN18FA277,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97813/pdf,7/17/2018,Fort Rice,North Dakota,United States,46.528331,-100.567222,1,,Fatal
97814,GAA18CA428,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97814/pdf,7/17/2018,Nashville,Tennessee,United States,36.124443,-86.678054,,,Non-Fatal
97815,CEN18LA278,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97815/pdf,7/17/2018,Vinton,Iowa,United States,42.21934,-92.03833,,,Non-Fatal
97816,CEN18WA279,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97816/pdf,7/18/2018,Tortola,,British Virgin Islands,18.450834,-64.536941,1,,Fatal
97817,CEN18LA280,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97817/pdf,7/8/2018,Houghton Lake,Michigan,United States,44.32611,-84.78833,,1,Non-Fatal
97818,CEN18LA281,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97818/pdf,7/19/2018,Shreveport,Louisiana,United States,32.540279,-93.745002,,,Non-Fatal
97824,GAA18CA429,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97824/pdf,7/19/2018,Spearfish,South Dakota,United States,44.480834,-103.783332,,,Non-Fatal
97835,GAA18CA430,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97835/pdf,7/8/2018,Okawville,Illinois,United States,38.517501,-89.565551,,,Non-Fatal
97836,WPR18LA199,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97836/pdf,7/19/2018,Hyrum,Utah,United States,41.596111,-111.552223,,1,Non-Fatal
97838,ERA18LA195,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97838/pdf,7/18/2018,Ider,Alabama,United States,34.714168,-85.680831,,,Non-Fatal
97841,CEN18FA282,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97841/pdf,7/19/2018,Patriot,Indiana,United States,38.794723,-84.820274,1,,Fatal
97842,WPR18FA200,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97842/pdf,7/20/2018,Sheboygan,Wisconsin,United States,43.760833,-87.834999,1,2,Fatal
97843,WPR18FA201,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97843/pdf,7/21/2018,Burnet,Texas,United States,30.737222,-98.238609,,6,Non-Fatal
97846,CEN18LA284,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97846/pdf,7/19/2018,Zanesville,Ohio,United States,39.988609,-81.884719,,,Non-Fatal
97847,CEN18LA285,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97847/pdf,7/20/2018,Baton Rouge,Louisiana,United States,30.545555,-91.164718,0,0,Non-Fatal
97848,CEN18LA286,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97848/pdf,7/20/2018,Coldwater,Kansas,United States,37.222778,-99.331947,,2,Non-Fatal
97849,CEN18LA287,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97849/pdf,7/21/2018,Blum,Texas,United States,32.054443,-97.308609,,,Non-Fatal
97850,CEN18LA288,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97850/pdf,7/22/2018,Milford,Iowa,United States,43.302501,-95.0625,,,Non-Fatal
97852,GAA18CA432,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97852/pdf,7/19/2018,Oregon,Wisconsin,United States,42.927501,-89.418052,,,Non-Fatal
97853,GAA18CA433,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97853/pdf,7/22/2018,Colorado Springs,Colorado,United States,38.940555,-104.568611,,,Non-Fatal
97854,GAA18CA434,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97854/pdf,7/9/2018,North Myrtle Beach,South Carolina,United States,33.811668,-78.723892,,,Non-Fatal
97855,CEN18LA290,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97855/pdf,7/20/2018,Todd Mission,Texas,United States,30.251943,-95.844718,,,Non-Fatal
97856,CEN18CA291,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97856/pdf,7/23/2018,Oshkosh,Wisconsin,United States,43.966945,-88.560836,,,Non-Fatal
97859,ERA18FA197,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97859/pdf,7/24/2018,Lincolnton,North Carolina,United States,35.484722,-81.165832,2,,Fatal
97860,CEN18LA292,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97860/pdf,7/23/2018,Brazoria,Texas,United States,28.984722,-95.539169,,,Non-Fatal
97863,GAA18CA435,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97863/pdf,7/23/2018,Tulsa,Oklahoma,United States,36.19889,-95.883888,,,Non-Fatal
97864,ANC18LA057,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97864/pdf,7/23/2018,Bad Axe,Michigan,United States,43.780555,-83.000556,1,,Fatal
97871,CEN18CA293,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97871/pdf,7/24/2018,Oshkosh,Wisconsin,United States,43.969722,-88.562774,,,Non-Fatal
97874,GAA17CA581,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97874/pdf,9/28/2017,San Jose,California,United States,37.363056,-121.928611,,,Non-Fatal
97875,GAA18CA436,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97875/pdf,7/24/2018,Albuquerque,New Mexico,United States,35.146667,-106.799163,,1,Non-Fatal
97876,CEN18CA294,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97876/pdf,6/17/2018,Sterling City,Texas,United States,31.833055,-100.980834,,,Non-Fatal
97880,GAA18CA437,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97880/pdf,7/19/2018,Bozeman,Montana,United States,45.777221,-111.150276,,,Non-Fatal
97881,GAA18CA438,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97881/pdf,7/22/2018,Great Falls,Montana,United States,47.482498,-111.356666,,,Non-Fatal
97882,GAA18CA439,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97882/pdf,7/20/2018,Kinsey,Kansas,United States,38.526367,-96.725914,,,Non-Fatal
97884,GAA18CA441,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97884/pdf,6/16/2018,East Sound,Washington,United States,48.708332,-122.910552,,,Non-Fatal
97885,CEN18LA295,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97885/pdf,7/24/2018,Princeton,Minnesota,United States,45.559722,-93.608329,,2,Non-Fatal
97891,WPR18LA203,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97891/pdf,7/25/2018,Avalon,California,United States,33.401668,-118.421112,,1,Non-Fatal
97892,WPR18LA204,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97892/pdf,7/19/2018,Buckley,Washington,United States,47.127498,-122.06361,,1,Non-Fatal
97895,ERA18LA199,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97895/pdf,7/26/2018,Cleveland,Tennessee,United States,35.211944,-84.798057,1,,Fatal
97896,ERA18FA200,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97896/pdf,7/26/2018,Palatka,Florida,United States,29.656389,-81.688613,2,,Fatal
97897,CEN18TA296,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97897/pdf,7/26/2018,Oshkosh,Wisconsin,United States,43.969722,-88.567779,,,Non-Fatal
97899,GAA18CA442,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97899/pdf,7/14/2018,Warren,Arkansas,United States,33.564445,-92.081108,,,Non-Fatal
97900,GAA18CA443,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97900/pdf,7/22/2018,Chelan Falls,Washington,United States,47.786945,-119.993057,,,Non-Fatal
97901,GAA18CA444,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97901/pdf,7/21/2018,Hood River,Oregon,United States,45.6725,-121.53083,,,Non-Fatal
97902,GAA18CA445,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97902/pdf,7/25/2018,Sanford,Florida,United States,28.776945,-81.235,,,Non-Fatal
97903,ERA18LA201,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97903/pdf,7/26/2018,Crestview,Florida,United States,30.778888,-86.522224,0,0,Non-Fatal
97904,GAA18CA446,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97904/pdf,7/20/2018,Malden,Missouri,United States,36.600555,-89.992225,,,Non-Fatal
97905,GAA18CA447,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97905/pdf,7/26/2018,Iowa,Louisiana,United States,30.224445,-93.000274,,,Non-Fatal
97906,ERA18LA202,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97906/pdf,7/26/2018,Matthews,North Carolina,United States,35.160278,-80.720558,,,Non-Fatal
97907,GAA18CA448,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97907/pdf,7/26/2018,LAWRENCEVILLE,Virginia,United States,36.772777,-77.793891,,,Non-Fatal
97908,WPR18LA205,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97908/pdf,7/28/2018,San Diego/El Cajon,California,United States,32.82611,-116.9725,,,Non-Fatal
97909,CEN18FA297,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97909/pdf,7/28/2018,Alexandria,Minnesota,United States,45.882499,-95.449722,1,,Fatal
97910,ERA18TA203,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97910/pdf,7/26/2018,Lecanto,Florida,United States,28.878889,-82.49472,,,Non-Fatal
